user_id,name,gender,age,city,signup_date,is_swiggy_one
1885,Rohan Joshi,Male,40,Pune,2024-03-30,1
1886,Gaurav Pillai,Male,25,Bangalore,2024-01-28,1
1887,Shreya Reddy,Female,47,Kolkata,2023-12-31,1
1888,Harsh Pillai,Male,24,Chennai,2024-04-21,0
1889,Harsh Deshmukh,Male,48,Bangalore,2023-11-14,0
1890,Aditi Nair,Female,28,Mumbai,2023-09-22,0
1891,Divya Choudhury,Female,40,Kolkata,2023-11-29,0
1892,Rohan Chopra,Male,41,Bangalore,2024-05-05,0
1893,Karthik Das,Male,27,Pune,2024-06-04,1
1894,Deepak Mukherjee,Male,23,Kolkata,2023-11-06,0
1895,Nandini Kulkarni,Female,34,Mumbai,2023-06-12,0
1896,Sneha Singh,Female,46,Mumbai,2024-03-21,0
1897,Simran Choudhury,Female,30,Mumbai,2023-03-21,0
1898,Pooja Sen,Female,48,Pune,2023-11-30,0
1899,Divya Joshi,Female,23,Hyderabad,2023-04-22,0
1900,Tanvi Chopra,Female,22,Kolkata,2023-04-03,1
1901,Anand Nambiar,Male,19,Chennai,2023-05-31,0
1902,Simran Joshi,Female,47,Hyderabad,2023-07-20,1
1903,Shruti Sen,Female,38,Chennai,2024-03-21,0
1904,Sneha Sen,Female,51,Bangalore,2024-02-18,0
1905,Ananya Das,Female,22,Pune,2023-01-01,0
1906,Pooja Joshi,Female,20,Chennai,2023-08-29,0
1907,Isha Singh,Female,43,Kolkata,2024-02-20,0
1908,Ayush Reddy,Male,27,Hyderabad,2023-07-12,0
1909,Kavya Iyer,Female,27,Delhi,2023-05-18,1
1910,Vikram Chopra,Male,46,Kolkata,2023-05-20,1
1911,Deepika Choudhury,Female,46,Pune,2023-07-04,0
1912,Simran Deshmukh,Female,41,Hyderabad,2023-08-20,1
1913,Anand Chopra,Male,34,Chennai,2024-05-28,1
1914,Ananya Verma,Female,49,Pune,2024-01-13,1
1915,Komal Patel,Female,52,Mumbai,2023-10-14,0
1916,Siddharth Bhat,Male,34,Bangalore,2024-04-28,0
1917,Ayush Nambiar,Male,38,Pune,2023-02-24,0
1918,Gaurav Deshmukh,Male,49,Pune,2023-12-06,0
1919,Shruti Reddy,Female,38,Bangalore,2023-09-24,1
1920,Nandini Reddy,Female,22,Pune,2023-10-26,0
1921,Karthik Chopra,Male,27,Bangalore,2024-06-01,1
1922,Aishwarya Iyer,Female,36,Pune,2023-10-09,0
1923,Mayank Gupta,Male,30,Pune,2023-06-04,0
1924,Divya Mehta,Female,34,Chennai,2024-05-11,1
1925,Deepak Patel,Male,28,Mumbai,2024-05-22,0
1926,Shreya Nair,Female,47,Kolkata,2023-06-21,1
1927,Ananya Nambiar,Female,26,Delhi,2023-02-23,1
1928,Aditi Joshi,Female,33,Hyderabad,2024-01-24,0
1929,Aditi Mehta,Female,52,Mumbai,2024-03-21,1
1930,Shreya Pillai,Female,52,Delhi,2023-02-12,1
1931,Kavya Bhat,Female,36,Kolkata,2023-12-10,1
1932,Arjun Nambiar,Male,44,Pune,2024-04-17,0
1933,Mayank Pillai,Male,31,Pune,2024-06-16,1
1934,Deepak Mukherjee,Male,19,Bangalore,2023-03-11,1
1935,Siddharth Gupta,Male,47,Kolkata,2023-12-26,1
1936,Aishwarya Rao,Female,20,Bangalore,2023-04-05,1
1937,Rakesh Nambiar,Male,26,Bangalore,2023-03-30,0
1938,Pranav Pillai,Male,30,Chennai,2023-04-24,0
1939,Shruti Deshmukh,Female,23,Kolkata,2024-04-09,0
1940,Kavya Choudhury,Female,39,Kolkata,2023-09-21,1
1941,Arjun Verma,Male,43,Hyderabad,2023-12-07,0
1942,Aishwarya Reddy,Female,23,Hyderabad,2024-05-18,0
1943,Rakesh Bose,Male,50,Mumbai,2023-04-22,1
1944,Ritu Bhat,Female,25,Kolkata,2024-03-28,0
1945,Amit Patel,Male,35,Bangalore,2024-04-01,1
1946,Neha Nambiar,Female,19,Kolkata,2023-02-08,0
1947,Neha Choudhury,Female,44,Delhi,2023-01-04,0
1948,Aditi Kulkarni,Female,23,Hyderabad,2023-08-20,1
1949,Pooja Sen,Female,41,Pune,2023-12-08,0
1950,Ananya Nambiar,Female,24,Kolkata,2024-01-10,0
1951,Sneha Deshmukh,Female,37,Chennai,2023-07-27,1
1952,Pranav Pillai,Male,38,Mumbai,2024-02-04,0
1953,Aditi Patel,Female,47,Kolkata,2023-07-14,1
1954,Rahul Sen,Male,50,Mumbai,2024-02-03,1
1955,Aditi Mukherjee,Female,47,Chennai,2023-01-17,1
1956,Deepak Verma,Male,26,Hyderabad,2023-08-05,0
1957,Rhea Mukherjee,Female,33,Mumbai,2023-03-15,1
1958,Gaurav Nambiar,Male,49,Bangalore,2023-02-16,1
1959,Rahul Reddy,Male,22,Kolkata,2023-11-11,0
1960,Manish Bhat,Male,23,Mumbai,2023-04-19,1
1961,Rohan Rao,Male,40,Hyderabad,2024-02-16,1
1962,Deepak Rao,Male,21,Chennai,2023-06-27,1
1963,Arjun Iyer,Male,45,Chennai,2023-06-22,0
1964,Manish Nair,Male,21,Pune,2023-05-17,1
1965,Divya Sharma,Female,24,Hyderabad,2023-01-07,1
1966,Harsh Nambiar,Male,37,Pune,2024-03-02,0
1967,Komal Iyer,Female,28,Mumbai,2023-10-05,0
1968,Swati Reddy,Female,21,Pune,2023-07-04,0
1969,Tanmay Joshi,Male,45,Delhi,2023-01-05,0
1970,Aditya Malhotra,Male,42,Bangalore,2024-06-03,1
1971,Arjun Verma,Male,26,Mumbai,2023-06-02,0
1972,Aditi Reddy,Female,21,Mumbai,2023-02-25,0
1973,Ritu Kulkarni,Female,40,Delhi,2024-04-09,1
1974,Vishal Reddy,Male,20,Mumbai,2024-05-11,0
1975,Suresh Deshmukh,Male,39,Pune,2024-03-05,1
1976,Swati Gupta,Female,33,Delhi,2023-04-11,1
1977,Ritu Bose,Female,23,Mumbai,2024-04-27,0
1978,Varun Iyer,Male,48,Mumbai,2023-07-02,0
1979,Manish Rao,Male,41,Kolkata,2023-10-04,1
1980,Amit Choudhury,Male,22,Pune,2023-10-15,1
1981,Deepika Kulkarni,Female,40,Mumbai,2023-08-14,0
1982,Tanmay Bhat,Male,33,Mumbai,2023-03-30,0
1983,Ritu Sen,Female,48,Hyderabad,2023-10-13,1
1984,Bhavna Nair,Female,39,Mumbai,2024-03-20,0
1985,Anand Sharma,Male,21,Hyderabad,2023-02-11,0
1986,Varun Malhotra,Male,49,Hyderabad,2023-04-11,0
1987,Rohan Mukherjee,Male,19,Chennai,2024-02-21,0
1988,Nikhil Joshi,Male,24,Mumbai,2023-01-17,0
1989,Divya Choudhury,Female,20,Hyderabad,2024-04-10,0
1990,Harsh Bose,Male,42,Mumbai,2024-04-20,0
1991,Tanmay Patel,Male,40,Hyderabad,2024-06-27,1
1992,Aishwarya Choudhury,Female,32,Pune,2023-03-24,0
1993,Bhavna Verma,Female,42,Pune,2023-02-22,1
1994,Deepika Bhat,Female,42,Bangalore,2024-01-11,1
1995,Vishal Choudhury,Male,32,Chennai,2023-05-22,0
1996,Vishal Gupta,Male,49,Kolkata,2023-08-03,0
1997,Deepak Das,Male,51,Delhi,2024-03-09,1
1998,Nikhil Das,Male,50,Hyderabad,2024-05-28,0
1999,Gaurav Choudhury,Male,37,Pune,2024-04-07,0
2000,Abhishek Deshmukh,Male,24,Bangalore,2024-02-05,0
